text,label,source
Y'ello! You have received 100MB extra data. Valid for 30Days. Dial *559*2# for balance on extra data. Enjoy!,spam,USER 4.csv
Welcome to 100MB Mobile Data plan,spam,USER 4.csv
106,spam,USER 4.csv
gud morning big bro,ham,USER 4.csv
Welcome! Your LG E445 cannot receive any settings. Please visit our web site,spam,USER 4.csv
GUARANTEED N50 FREE AIRTIME with Sunlight Delights on your next purchase of Sunlight detergent before 10 Sept. Simply text code inside pack. SMS STOP to optout.,spam,USER 4.csv
Thanks for buying Sunlight! You have not been rewarded this time. Keep buying Sunlight to be a part of the Sunlight Delights!,spam,USER 4.csv
A3442710735,spam,USER 4.csv
aunty Aminat born o,ham,USER 4.csv
8039383254,ham,USER 4.csv
You transferred N100.00 to 23481XXXXXX02. Your new account balance is N75.49. Thanks for using share n sell service.,ham,USER 4.csv
You transferred N100.00 to 23480XXXXXX64. Your new account balance is N184.09. Thanks for using share n sell service.,ham,USER 4.csv
You transferred N800.00 to 2348XXXXXX025. Your new account balance is N284.09. Thanks for using share n sell service.,ham,USER 4.csv
Inspire your callers with callertunez Isaiah 43:18&19,ham,USER 4.csv
Yello! Prayer is rewarding n life enhancing conversation with God. God wants us to call Him so that He can answer our prayers. Call 450122 for MTN Daily prayers,spam,USER 4.csv
Subscribe to Tribune Newspaper for 7 days free and get two other news and gist products for 7 days free. Text TRW to 4900. Renewal at N30/week.,spam,USER 4.csv
Ref: 448423310    24/08 21:29:15    Bonus: Dial*559*1#    Amt: N1,spam,USER 4.csv
just say amin,ham,USER 4.csv
375865298014. Manage it to do wat i askd u do.,ham,USER 4.csv
3.33E+11,ham,USER 4.csv
Etisalat 200,ham,USER 4.csv
Please send me credit. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm.,spam,USER 4.csv
No disease/plague shal com near ur dwelling place; Allah wil kp u frm evil @ all times. Babi,ham,USER 4.csv
I was on way comin bt u said u ar in class,ham,USER 4.csv
I'm sorry for breaking ma promise by calling u,ham,USER 4.csv
Salami Afusat 00XXXXXX33Gtb,ham,USER 4.csv
First bank acc;No: 30XXXXXX56Name: Salami AFUSAT,ham,USER 4.csv
First bank acc;No: 30XXXXXX056Name: Salami AFUSAT,ham,USER 4.csv
First bank acc;No: 30XXXXXX056Name: Salami AFUSATGTBank acc;No: 0050964333Name: Salami AFUSAT ,ham,USER 4.csv
Please call me. I Love you. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm.,spam,USER 4.csv
Aldo i dnt knw wah i did 2u but wateva t may am xowi. av missed ur presnce in ma hrt n i wnt ma fwend bak. No 1can rplace ur place in my hrt.I care n stil luv u,ham,USER 4.csv
I wsh u d bst of d bst tin in lif,ham,USER 4.csv
Tanks. Wish u all da v.best too ,ham,USER 4.csv
Dis exam wl mark d last semi final exam in ds degree 4u,ham,USER 4.csv
Gud a.m dearie....pls hlp me bring ur 501note to skul and beep me wen u are in skul.takia,ham,USER 4.csv
don't come again. I don c key,ham,USER 4.csv
Life is a game and true love is a trophy. Come play with me. C.a.l.l me:  +41799772924,ham,USER 4.csv
Dial *662# on ur phone & follow d options,ham,USER 4.csv
Just arvd. Tak care,ham,USER 4.csv
Ju,ham,USER 4.csv
Am stil waiyx to see ur sallah outluk even though u dd nt request for anythx.,ham,USER 4.csv
Bro.... 997692216437,ham,USER 4.csv
May you be guided by your faith in Allah and shine in his divine blessings! Eid Mubarak.,ham,USER 4.csv
As the holy month of Ramadan ends,ham,USER 4.csv
Recite Quran for blessings and recite your prayers,ham,USER 4.csv
Salami Afusat070XXXXXX60,ham,USER 4.csv
624577515553(400)662866068980(100)Phone number: 070XXXXXX860,ham,USER 4.csv
I'm now bin scared to open up and to talk to u even wen I av tins to talk about. Anyway hope u r good?,ham,USER 4.csv
I'm in class,ham,USER 4.csv
(589444062802).                                 (468960603469).                                 (834113070496) Each is MTN #750,ham,USER 4.csv
Patience keeps hope alive. Hope keeps faith alive and Faith keeps you alive.PatienceHopeFaith These three virtues moves you from your experience to,ham,USER 4.csv
Am sorry for not picking ur calls,ham,USER 4.csv
Gud morning Sir,ham,USER 4.csv
#400=(600563628918) #200=248013808988#200=250071012215#200=301720255494,ham,USER 4.csv
Gud morning sir,ham,USER 4.csv
May evrytin Hapi&Brit B urs on ur day Frm morning Til 9t&den.2ru d Year.May d same Tin hold True so dt each Day is Filed wit Life's Bst Tin 4u!Hapi Bday.Aphsoh,ham,USER 4.csv
It is a grt joy to witnes anoda yr in ur life today i pray dat watever u desire 4rm God wil b granted unto u,ham,USER 4.csv
081XXXXX256,ham,USER 4.csv
May  Everything Happy And Everything Bright Be Yours On Your Birthday From Morning Till Night. And Then Through The Year May The Same Thing Hold True So That Each Day Is Filled With Lifeâ€™s Best Things For You!HAPI B'DAY ,ham,USER 4.csv
Salami Afusat 00XXXXXX33,ham,USER 4.csv
Cisse gud morning,ham,USER 4.csv
Salami Afusat Gtbank no: 00XXXXXX33,ham,USER 4.csv
At ikorodu plz help me baba,ham,USER 4.csv
Av2nun hw is work,ham,USER 4.csv
D ultimat mesur of a man s nt whr he stnds in momnts of cm4t,ham,USER 4.csv
I wish you heaven's best as u start ur exams today,ham,USER 4.csv
D Lord is d effort crowner,ham,USER 4.csv
Hapi bday sis,ham,USER 4.csv
Tanx,ham,USER 4.csv
Happy new month,ham,USER 4.csv
Dear SALAMI,ham,USER 4.csv
As u step in2 anoda year of ur life may u plant & reap favor,ham,USER 4.csv
Many thanks,ham,USER 4.csv
Gudmawni,ham,USER 4.csv
Asalam alaykum sir. I appreciate u.I don't know Hw to tank u enof buh I know Almighty Allah will help me tank u. He'l surprise u beyond ur expectations,ham,USER 4.csv
The unforgetable day in my life is d date of ur birthday,ham,USER 4.csv
Wishing u not just a smile but laught,ham,USER 4.csv
When you're lonely,ham,USER 4.csv
May d yr 2014 brngs joy,ham,USER 4.csv
We wish 2 say a BIG thk u 4 patnering with us over d past yrs...also,ham,USER 4.csv
As the new year blossoms,ham,USER 4.csv
AS 2013 IS GOING 2 D END,ham,USER 4.csv
I luv u,ham,USER 4.csv
Go to http://g.co/gms/hw2q4gt8d3d to create your Google account,spam,USER 4.csv
Kindnez is a sign of man.D most xclent act iz 2gladen d @ of doz dear 2us.We seek Allah in His infinite mercy 2blez uz wif a kind @...Stay blezd & Jum@ karim!!!,ham,USER 4.csv
May u b stolen by peacful slp,ham,USER 4.csv
Finkn of a luvly 9te lyk diz wen i wl walk u down wif ur handz in mine 2a beautiful gardern just 2ask ow did ur day went?... Hopn u ar gud? Splndid 9te rest...,ham,USER 4.csv
It's time 2 put dat adorable head of urs on ur pillor,ham,USER 4.csv
All mornin r lyk paintin,ham,USER 4.csv
Ramadhan has come and gone may Allah accept our fast and continue to instill the virtues of the blessed mth in us.Amin Happy id el fitri celebration ,ham,USER 4.csv
Wen u clos ur eyz...u c somtin difrent,ham,USER 4.csv
"Get ""Ari Belema"" as your Callertune. Text 3 to 4100.Tune/service Cost N50 monthly.",spam,USER 20.csv
95% OFF! With just N5,spam,USER 20.csv
Y’ello,spam,USER 20.csv
Your recharge of NGN100.00 was successful. You have received NGN  10.00 Bonus for calls to all networks. This is valid for 7 days. To view your bonus please Dial *559*4#,spam,USER 20.csv
Yello! You have used up your BB10 data plan but you will now continue enjoying data at N0.004882813 kobo/KB until the data plan expires on 2016-03-03,spam,USER 20.csv
Yello! you have used 75% of your BB10 data plan,spam,USER 20.csv
Yello! you have used 50% of your BB10 data plan,spam,USER 20.csv
Y'ello! Please note that your MTN BlackBerry BBLITED service will be renewed on Wed 10:52 PM,spam,USER 20.csv
Ref: 661711383 27/02 15:29:25 Bonus Acc: Dial *559*4# Amt: N100.00 Prev bal: N6.57 Bal: N106.57 From: MTN VTU TopUp,spam,USER 20.csv
Unscubscribe with 2,spam,USER 20.csv
Do ensure you subscribe to an MTN Data Bundle to avoid being charged out of bundle rates for browsing or for mobile app updates on your new smart phone. Visit www.mtnonline.com/tips for tips to help you avoid extra charges due to your smart phone.,spam,USER 20.csv
Yello welcome to MTN please SAVE the setup information that will be sent shortly,spam,USER 20.csv
Your Balances are BB Absolute/Complete: 1637MB till 16-Mar. BB Plan: 0MB till 24-Feb. BB Plan: 0MB till 24-Feb. ,spam,USER 20.csv
Your Balances are BB Absolute/Complete: 1637MB till 16-Mar. BB Plan: 29MB till 24-Feb. BB Plan: 10MB till 24-Feb. ,spam,USER 20.csv
You have successfully subscribed to BB Unlimited daily plan. Please restart your phone to get this service running. Visit www.onetouch.ng for more details.,spam,USER 20.csv
Your Airtel Unlimited plan is active. Re-insert your battery. This plan is usable on Blackberry devices and other device type.,spam,USER 20.csv
Your Balances are BB Absolute/Complete: 1637MB till 16-Mar. ,spam,USER 20.csv
Y'ello! Your data balance is 24.27MB,spam,USER 11.csv
My consultant just sent d message to me.d woman i knw in sch of nursin also told me d same tin.,ham,USER 11.csv
My friend called me this am that ur candidate scored 30/90. He said his hands are tied but he 'll still push  her case. ,ham,USER 11.csv
Xalatan eye drop.,ham,USER 11.csv
OK..,ham,USER 11.csv
pls kindly change my address before uploading d paper Department of Electrical and Information Engineering,ham,USER 11.csv
hmmmm so u just take off lek that no shower? safe trip.God be with you,ham,USER 11.csv
Sorry cudnt see u before leaving. Trying to check into the waiting terminal. Thanks for all ur support and encouragement. God keep u. Regards to all.,ham,USER 11.csv
The chairman's number from dr Badmus +2348038057564,ham,USER 11.csv
Morning Boyobaya,ham,USER 11.csv
He said he would be leaving latest by 8:30am. His number is: 08069654967,ham,USER 11.csv
Kk sir,ham,USER 11.csv
No problem,ham,USER 11.csv
But oby should know sha,ham,USER 11.csv
I don't know the person oooo,ham,USER 11.csv
Leaving abk now. Coming with Cindy. Who is charge of the guest house. Prof said its a new staff.,ham,USER 11.csv
We should expect you on Sunday,ham,USER 11.csv
Thank God for journey mercy,ham,USER 11.csv
I don land oooo. Ao far?,ham,USER 11.csv
Before ur script can be checked u will need to apply for rectification. But the truth of the matter is many of you performed very low in the exam. And alot of upgrading was done. So even the 50+ u had was upgraded to that point.,ham,USER 11.csv
Nacoss,ham,USER 11.csv
Which dinner be that?,ham,USER 11.csv
Ok. Thaank God but dat won't stop her from following us to tomorrow's dinner:/:D,ham,USER 11.csv
Not...she is just feeling feverish. I guess it is stress.,ham,USER 11.csv
Ok. Thanks. Hope no qualms? May branch ur end later,ham,USER 11.csv
Where are you? Calling ur number but its not available. I dropped the key behind the window. Got to go. Cindy says she need some drugs.,spam,USER 11.csv
Your companionship gave me d courage to move on. A part of u wld surely be missed. We shall surely meet in PEACE n not in pieces. Safe trip n meet with FAVOUR 4 more blessings. Dr. Onashoga,ham,USER 11.csv
Hong kong,ham,USER 11.csv
I beg wc country,ham,USER 11.csv
#NAME?,ham,USER 11.csv
His Resurrection gives Life a meaning,ham,USER 11.csv
Odeyemi Seun .G.0907IT01999Courses.1.OPERATING SYSTEM2.COMPILER ,ham,USER 11.csv
Gud p.m sir,ham,USER 11.csv
Gud am sir its victor police I just got to abk nw and my fone is down pls call me on dis no 08084537343.u can always reach me true that no.,ham,USER 11.csv
Good morning ma. How was the holiday. Please I have sent the forms to ogbomoso. The person will call u.,ham,USER 11.csv
070XXXXXX07 mrs adepoju  from engr abayomi alli,ham,USER 11.csv
081XXXXXX93. U can wait for him at Apata. He has left already. Should be there in probably 40 minutes time,ham,USER 11.csv
Transfer 0806XXXXXX76 80 1414,spam,USER 11.csv
N150 was transferred to you from the 08068119076 on 28/07/14 07:08 via Share & Sell. Your new account balance is N150.19.,spam,USER 11.csv
N150 was transferred to you from the 08068119076 on 23/07/14 18:55 via Share & Sell. Your new account balance is N150.19.,spam,USER 11.csv
N100 was transferred to you from the 08068119076 on 19/07/14 07:48 via Share & Sell. Your new account balance is N120.39.,spam,USER 11.csv
N200 was transferred to you from the 08068119076 on 18/07/14 16:51 via Share & Sell. Your new account balance is N200.09.,spam,USER 11.csv
You transferred N90 to 08068119076 on 28/04/14 23:00. Your new account balance is N0.89. Thanks for using Share & Sell.,spam,USER 11.csv
You are sending N90 airtime to 08068119076. To confirm,spam,USER 11.csv
Transfer 080XXXXX76 90 1414,spam,USER 11.csv
You transferred N150 to 08068119076 on 17/04/14 18:24. Your new account balance is N251.22. Thanks for using Share & Sell.,spam,USER 11.csv
You are sending N150 airtime to 08068119076. To confirm,spam,USER 11.csv
Transfer 080XXXXXXX76 150 1414,spam,USER 11.csv
Hurry 2mro&Tue(12,spam,USER 11.csv
forever2010,ham,USER 11.csv
What is the system password,ham,USER 11.csv
Can I get a system with office 2010 for my presentation. The faculty PC is corrupting my slides. Or if I can get a charger for HP mini laptop,ham,USER 11.csv
oki oluwabusayo,ham,USER 11.csv
Dt. Ozebo080XXXXXXX57,ham,USER 11.csv
Morning sir. Ao is the family and work over there? Can u kindly send me Dr. Ezobo's number I want to find out about his structure at isolu.,ham,USER 11.csv
Evening sir...I know u will church now. I took 71b as directed by the port authority app on my phone to church. But found myself at around highland pack. The bus driver said it should have been 71A or 7C but am on my way back. Not sure if I will still be able to make it to church.,ham,USER 11.csv
K,ham,USER 11.csv
I later went to see prof's Secretary and then he gave me the copies he had on display.,ham,USER 11.csv
Ok thanks,ham,USER 11.csv
He doesn't have them in the office... Promised he will bring it to school tomorrow.,ham,USER 11.csv
OK...sir. Just entered his office now,ham,USER 11.csv
I asked Kelly yo give u $70. It's to purchase the books from Prof. Tell him I asked u to give him the money when u collect the books from him. Thanks,ham,USER 11.csv
Hmmmm...its because Brazil embarrassingly lost to Germany 7:1 yesterday.,ham,USER 11.csv
Got your voice msg. We just landed back in Pittsburgh. Will talk to u tomorrow,ham,USER 11.csv
OK...I have just made arrangement with Rolley. Have a nice weekend Sir.,ham,USER 11.csv
Vigil is still holding. If Rolley is not going,ham,USER 11.csv
Good morning sir. Will be coming with sis kelechi and Rolly.,ham,USER 11.csv
Bless God...I will call Rolly very early tomorrow to confirm but I think yes. Will keep you posted. My regards to mummy and Ola.,ham,USER 11.csv
Got your msg. We got home about an hour ago. Everything went well. Are u coming with Robinson tomorrow?,ham,USER 11.csv
Good morning sir...trust you are having a good time in God's presence. Have a safe trip back. Regards to mummy. Cheers.,ham,USER 11.csv
Yes...will be coming with Rolley,ham,USER 11.csv
Did u make arrangement to come to church today?,ham,USER 11.csv
Ok. Just want to be sure that's what u want to do. Will be there at about 9:15 or so,ham,USER 11.csv
On a conference call. Will call u later,ham,USER 11.csv
I av given her...sorry for the inconvenience.,ham,USER 11.csv
Yes 5th ave. It might take u abt 5mins to walk. You stay on the right side of 5th in d direction of the traffic. She will also call u,ham,USER 11.csv
U mean 5th avenue...,ham,USER 11.csv
You will need to meet the lady that led Bible study at church yesterday to give her the office key. She would be at 5th opposite the bookshop. She should be there by abt 11:15am.,ham,USER 11.csv
It was deliberate... I don't use it much in the lab. I use the PC there. One because internet access is on it. And secondly my PC usually hangs when I run MATLAB on it cos of the large volume of data. And that is the main tool I work in the lab,ham,USER 11.csv
How come u left your bag and  laptop at home?,ham,USER 11.csv
Am very sorry sir. Just saw ur msg now and am already in the bus. ,ham,USER 11.csv
How are u moving today? if u are going to Pit,ham,USER 11.csv
I will come with the bus...thank you sir.,ham,USER 11.csv
Just finished my meeting. Can pass thru Pit in 15mins. Will u be ready or coming with the bus?,ham,USER 11.csv
Will be ready,ham,USER 11.csv
I will ready...,ham,USER 11.csv
Just to let u know. I have a meeting in downtown tomorrow and will be leaving home at 8am. If u want to go to Pit,ham,USER 11.csv
OK will wait for u.,ham,USER 11.csv
When are u leaving today? I plan to be around Pit at about 6pm today to visit someone at hospital.,ham,USER 11.csv
Yes...arrived around 10. Checked prof to give him the receipt wasn't in seat yet neither is his secretary but I intend to check back before leaving. ,ham,USER 11.csv
Are u on campus now?,ham,USER 11.csv
OK..will join u now,ham,USER 11.csv
Will be leaving for fellowship shortly,ham,USER 11.csv
Can we stop by at giant eagle for the connect card on our way home??,ham,USER 11.csv
I av seen her,ham,USER 11.csv
OK...am walking down duff road...beside golden corral,ham,USER 11.csv
Cross to the side of Golden Coral and walk down on the d street. Moji is coming with the Nissan,ham,USER 11.csv
Am there now,ham,USER 11.csv
Ok. Did u tell the bus driver where u want to exit? I think u should be there at abt 8,ham,USER 11.csv
Its at the mall...leaving now,ham,USER 11.csv
Let me know when d bus has left the mall area,ham,USER 11.csv
Yes... I have.,ham,USER 11.csv
Just checked  bus website and it appears  bus 67 doesnt come until about 6:50,ham,USER 11.csv
OK...,ham,USER 11.csv
Ok and let me know when u pass Wilkinsburg,ham,USER 11.csv
Yes sir...67 at Forbes avenue,ham,USER 11.csv
Which bus are u taking,ham,USER 11.csv
Am at the bus stop already...,ham,USER 11.csv
When are u leaving pit and do u know which bus to take?,ham,USER 11.csv
You should be here by now,ham,USER 11.csv
The address is 900 Penn Ave,ham,USER 11.csv
I'm not sure,ham,USER 11.csv
Will soon be leaving now...which bus stop is closest to church,ham,USER 11.csv
When are u leaving campus?,ham,USER 11.csv
OK sir...thanks.,ham,USER 11.csv
Just arrived campus now,ham,USER 11.csv
We should be going on in 5 mins,ham,USER 11.csv
Very close .it just ahead,ham,USER 11.csv
Did u see moorewood st,ham,USER 11.csv
Its okay..,ham,USER 11.csv
I have passed Bigelow now at CMU. Where do I stop?,ham,USER 11.csv
If u are tired of walking,ham,USER 11.csv
You will pass bigelow b4 u get yo cmu,ham,USER 11.csv
OK...will start now.. When I get Bigelow will let u know,ham,USER 11.csv
If u are done,ham,USER 11.csv
Yes I called prof...left him a voice mail...the assistant wasn't too welcoming in the morning.,ham,USER 11.csv
n leaving,ham,USER 11.csv
Tell prof or the assistant what u learnt from the orientation too. I am just at my appointment. May not be done until about 3:30,ham,USER 11.csv
Prof said the same thing..but from what I gather at the orientation getting a gold card as a research scholar shouldn't take all take process....just an apllication from the dept thats all,ham,USER 11.csv
Yes I saw him and his assistant before going for the orientation... She said all the documents has been forwarded and that they processing it...,ham,USER 11.csv
Did u plan to see or have seen a prof Wosu on your ID?,ham,USER 11.csv
Would love to talk a walk around haven't done at all then stop by at the lab briefly.,ham,USER 11.csv
Yes sir...thanks..getting a bus from wilkinsburgh was quick and direct to campus... Just finished the orientation now.,ham,USER 11.csv
You made it ok to Pit and on time?,ham,USER 11.csv
Are u not hungry yet?,ham,USER 11.csv
I am.,ham,USER 11.csv
We can start going,ham,USER 11.csv
Not sure what u want to do today. I am on my way to the office,ham,USER 11.csv
P67,ham,USER 11.csv
Are u bus 67 or P67,ham,USER 11.csv
Am in a bus 67moroeville already,ham,USER 11.csv
While waiting for P67,ham,USER 11.csv
It will get to monroeville and passing thru wilkinsburg,ham,USER 11.csv
Am in bus 67 now...but it actually wrote wikinburgh not morosvielle,ham,USER 11.csv
If there is any problem,ham,USER 11.csv
Bus 67 goes every 30mins,ham,USER 11.csv
The bus comes to Monroeville and u can call me once u get to Monroeville and I will tell u where to get off the bus,ham,USER 11.csv
Take bus 67 on Forbes. The fare is $3.75 and u must have exact change. You can put more but driver doesn't give change,ham,USER 11.csv
Thank you Sir. Uncle Kelly said u were coming yesterday and gave me some cheques for u. So I was expecting you.,ham,USER 11.csv
How are u going to church today,ham,USER 11.csv
You need to come now if u are going to church with us,ham,USER 11.csv
Come,ham,USER 11.csv
Let's get ready to go home,ham,USER 11.csv
Acct: ******0220The Naira equivalent of USD50.88 has been authorized for the transaction done on PAYLESS SHOE SOURCE                 KSUS,ham,USER 11.csv
823 Sherwood road,ham,USER 11.csv
Morning prof...checked you earlier to drop the receipts but u were not on seat yet and neither terry too. Let know when I can stop by to drop it. Do enjoy the rest of your day. Bayo,ham,USER 11.csv
9.50E+14,ham,USER 11.csv
Its  adebayo am suppose to speaking with prof. Oki. Am his PhD student in US. Just wants to greet my oga that all.,ham,USER 11.csv
Good morning sir. I'm Azeez Olatunji. CSC 400 level that missed your test when i went to kano. I'm just reminding you sir. Have a nice weekend.,ham,USER 11.csv
Adebayo 20XXXXXX87 zenith bank PLC. Email: akkom@xxxxxx.com,ham,USER 11.csv
+229 66 52 67 39 kola,ham,USER 11.csv
Bakare sulaimon gbolahan  0907it00804,ham,USER 11.csv
Bakare sulaimoon gbolahan...0907it00804,ham,USER 11.csv
Bakare sulaimoon gbolahan...,ham,USER 11.csv
Wanted to say bye...am leaving now. Regards to all. God keep u.,ham,USER 11.csv
Do have a safe trip and may the Lord prosper your ways and surround you with favour everywhere you go. We're missing you already. ,ham,USER 11.csv
*102#,ham,USER 11.csv
AlertZAcct:200**087DT:2/22/2014:1:41 AMSMS Notification Charge Feb 2014DR Amt:16.00Br:Head OfficeBal:327.58REF:282866148,ham,USER 11.csv
Elijah kayode Otalor 0907IT01762 ,ham,USER 11.csv
Acct name: A.  ambroseAcct num: 00XXXXXX80 bank: gtb,ham,USER 11.csv
Adebayo 20XXXXXX87 zenith bank PLC.,ham,USER 11.csv
Kindly send me ur cousin mat number now,ham,USER 11.csv
Adebayo 20XXXXXX87 zenith bank PLC. Email: ,ham,USER 11.csv
Happy easter sir!,ham,USER 11.csv
Congrats bro work hard and play hard in america. God be with you. Congratulations to the family. Ire kanka,ham,USER 11.csv
My Oga..missed ur call in the morning was in church. am going to the US tomorrow. Just wanted to say Hi. Eku ipalemo conference. My regards to Aunty and ibeji's,ham,USER 11.csv
Ps 37:5  Prv. 3:5-10  Prv. 16:3,ham,USER 11.csv
Egbon me,ham,USER 11.csv
Amen...thank you Sir.,ham,USER 11.csv
You Çan't miss your blessings. In that land strange opportunities will Çome to you. Doors you can't imagine will open for you. You're coming back bkessed beyond your imagination IJMN. Bon voyage.,ham,USER 11.csv
Good morning Sir. I just made a fund transfer of 50,ham,USER 11.csv
Very well Sir...Am travelling on Monday 28th...kindly keep me in ur prayers for favour over there. ,ham,USER 11.csv
Bode & Ikeade Maxwell.GTBank: 0046655614. Thank you,ham,USER 11.csv
Praise be to His glorious name. When is ur journey? We'll hopefully see next week.,ham,USER 11.csv
Greetings to U Sir. I want to appreciate u&d grace of God upon ur life. Ur prayers&spiritual guidance has blessed my life,ham,USER 11.csv
I checked already.the form is not out yet.,ham,USER 11.csv
Pls Don't forget to find out about the school of nursing form for Folake. Regards.,ham,USER 11.csv
Pls kindly find out for me the modality for obtaining admission into the sch of nursing at FMC. and when the form will be out,ham,USER 11.csv
World congress on engineering and computer science. Www.iaeng.org,ham,USER 11.csv
Transfered 50k to your ECOBANK Account earlier today. It is part of the tithe from the sponsorship i was given 4my trip. God bless you & keep us in your prayers,ham,USER 11.csv
Eco Bank. Ejigbo Lagos.  Ololajulo M. Oluwafemi   Saving A/C Num  27XXXXXX69,ham,USER 11.csv
First  Bank. Ikotun  Lagos Ololajulo  M. Oluwafemi.  Current  A\C  Num. 20XXXXXX37,ham,USER 11.csv
Hellow sir,ham,USER 11.csv
Please call me. Improve your English vocabulary one day at a time with Today.s Word Service. Text word to 33334 at only N50 weekly.,spam,USER 11.csv
Thank you sir,ham,USER 11.csv
Sorry I can't take this....u can keep it but please buckle up on ur exam preparations as advised earlier. Thanks anyway.,ham,USER 11.csv
Goodevening sir,ham,USER 11.csv
The death and ressurrection of christ will be relevant in ur life. These that God will raise every dead thing in ur life in Jesus name.Amen.happi easter,ham,USER 11.csv
08xxxxxxx48 dis s his number...,ham,USER 11.csv
Pls send me Ifeoluwa Robert's number I need to call him they are asking for his project soft copy.,ham,USER 11.csv
07xxxxxxx67 Bassey the furniture guy,ham,USER 11.csv
07XXXXXXX67 ridwan,ham,USER 11.csv
Eco bank .acct no 24XXXXXX74.acct name Abu ibidayo dolapo moshood.(current account) Thanks..,ham,USER 11.csv
Network is poor,ham,USER 11.csv
Happy easter sir. Pls. no forget  my Sista oh... Na two courses she write...nd dat girl no  call me to find out.. oh,ham,USER 11.csv
PT/11/0058. Thank u Sir.,ham,USER 11.csv
Can u kindly send me ur mat no now please,ham,USER 11.csv
Gttrfftyg:-) lmmihjj,spam,USER 11.csv
CONGRATULATIONS! JUST RECHARGE TODAY AND TALK FOR FREE! DEAR 7015509728,spam,USER 7.csv
Airtel Service just got closer as our mobile service bus will be at Ilaro-28th Aug,ham,USER 7.csv
Enjoy 80MB BB bundle today. Call 14165 for FREE to get yours Now,spam,USER 7.csv
Great News! Enjoy N60 AIRTIME this WEEKEND! Call 14127 to get yours Now!,ham,USER 7.csv
Enjoy our Top Naija Caller tunes today,ham,USER 7.csv
Download your favorite Football Club Ring Back Tune FREE for 7days. Text CLUB to 251 for a list of football club tunes or text 12 to 251 for Chelsea tune,spam,USER 7.csv
Get your callers listening to Shoki by Orezi on Etisalat Easytunez. Text 82158 to 251 for Shoki or text NEW to 251 for a list of tunes. N50/tune,spam,USER 7.csv
This football season send that special one their favorite Football Club Ring Back Tune as a gift,spam,USER 7.csv
 Dear Customer you recharged 500.00 naira and you have been rewarded with 500.00 naira for national calls.,spam,USER 7.csv
 5 MB free data valid till 2014-09-11,ham,USER 7.csv
Free Calls Today! Get 100% Bonus on Your Recharges of N200 & Above to Call All Networks & 50% bonus On Recharges Below N200.Valid/7days ,spam,USER 7.csv
Your main data balance as at 2014-08-19 9:17 is 148 MB valid till 2014-09-12 01:28.Dial *229*0#  to stop auto-renewal.Enjoy 100%extra data,ham,USER 7.csv
 between 1AM &5AM for 7days.Text ON to 229 @N100.,ham,USER 7.csv
You have used up your data.Browsing now costs 5k/KB.To buy any of the data plans,ham,USER 7.csv
 have 5 MB free data valid till 2014-08-19,ham,USER 7.csv
 Dear Customer you recharged 1000.00 naira and you have been rewarded with 1000.00 naira for national calls.For recharging this week,spam,USER 7.csv
.Enjoy 100%extra data between 1AM &5AM for 7days.Text ON to 229 @N100.,ham,USER 7.csv
 more information.Your main data balance as at 2014-08-12 22:18 is 269 MB valid till 2014-09-12 10:14.Dial *229*0#  to stop auto-renewal,ham,USER 7.csv
 more information.Your main data balance as at 2014-07-20 14:38 is 260 MB valid till 2014-08-19 10:04.Dial *229*0#  to stop auto-renewal,ham,USER 7.csv
U can call me now pls...ad 2 pick mum's call.I'm sorry,ham,USER 7.csv
Where u dey na,ham,USER 7.csv
Pls call me,ham,USER 7.csv
I'm coming n d next 30min...reply if it is OK by uu,ham,USER 7.csv
LAST INVITATION FOR 9092071782!TODAY 03/09'Centenary Mega Jackpot' chose you to participate for N100 MLN!ONLY A FEW DAYS LEFT!Send WIN to 35777!N100/SMS,spam,USER 7.csv
LAST INVITATION FOR 9092071782!TODAY 27/08'Nigeria Mega Jackpot' chose you to participate for N100 MLN!ONLY A FEW DAYS LEFT!Send WIN to 35777!N100/SMS,spam,USER 7.csv
LAST INVITATION FOR 9092071782!TODAY 20/08'Nigeria Mega Jackpot' chose you to participate for CASH!ONLY A FEW DAYS LEFT!Send WIN to 35777 now!N100/SMS,spam,USER 7.csv
If your number ends in 2,spam,USER 7.csv
Does your number end in 2?TODAY 29/07you're chosen to participate for the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777!N100/SMS,spam,USER 7.csv
Does your number end in 2?TODAY 27/07you're chosen to participate for the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777!N100/SMS,spam,USER 7.csv
Record Your Own Tune and set and your Hello tune! Dial 791222 free now and start making your own tune!,spam,USER 7.csv
Breaking News! You can now enjoy CNN Breaking News live on your phone daily. Text CNNBREAK to 38383 and enjoy 7-days free trial & N10daily afterwards.,spam,USER 7.csv
Enjoy latest transfer gossips,spam,USER 7.csv
Enjoy daily hadith,spam,USER 7.csv
EPL Wk 3 Burn v Manu,spam,USER 7.csv
Straight from cupid himself. Get 3 days FREE daily relationship health tips that would keep you both falling in love over and over with each other. Subscribe by sending RH to 4949,ham,USER 7.csv
Please call me. I love you.Download Spinlet App & enjoy the hottest songs. txt SUB to 7455 ,ham,USER 7.csv
